gvkey,primary_permno
001697,14673
001699,48813
001700,29161
001701,59491
001703,52804
001704,14702
001705,14729
001706,11581
001707,14737
001710,78234
001711,49066
001712,14761
001713,14780
001714,14788
001717,14796
001718,14809
001719,14817
001720,49891
001721,79760
001722,10516
001723,14825
001724,14833
001725,14841
001727,14860
001728,14868
001729,33583
001730,14868
001732,61719
001733,14892
001734,14905
001735,29188
001738,24088
001739,14913
001741,14940
001743,77595
001746,29196
001748,39503
001749,52046
001750,66819
001751,14964
001752,56928
001753,19764
001754,29380
001755,17566
001756,67387
001757,56717
001758,10524
001760,14999
001761,27270
001762,19692
001763,15019
001766,15035
001767,27502
001769,15043
001771,15051
001772,60230
001773,29209
001774,15078
001777,15115
001778,15123
001779,15131
001780,15166
001781,31472
001782,15182
001783,15203
001784,44046
001785,15211
001786,21143
001787,41646
001788,29225
001789,10364
001793,42972
001794,24272
001795,15246
001796,52951
001797,15254
001798,15262
001799,15289
001801,15326
001802,15334
001803,10559
001805,29241
001806,15377
001808,15385
001810,15393
001811,50219
001812,39247
001813,43019
001814,63888
001818,15414
001819,29276
001820,15537
001821,15422
001822,15449
001823,15457
001824,15465
001825,52492
001827,29284
001829,15473
001830,15481
001831,83440
001832,15502
001833,47140
001834,15529
001835,85607
001837,15553
001840,15561
001842,15588
001843,24301
001844,54084
001845,15641
001846,15660
001847,15676
001848,10604
001849,15684
001850,15692
001852,15705
001854,10620
001855,29321
001856,20458
001857,15713
001859,85615
001860,15721
001861,85623
001863,59846
001864,68830
001865,49701
001866,15748
001869,15756
001870,29372
001871,48362
001872,15772
001873,15801
001875,15820
001876,57955
001877,15828
001878,85631
001879,15836
001880,46455
001883,15879
001884,69542
001885,15895
001888,85666
001891,44644
001893,50964
001894,46631
001895,15924
001896,15932
001897,15959
001898,15967
001899,85674
001900,15975
001901,15983
001902,15991
001903,85682
001904,16003
001905,16011
001906,16030
001908,18606
001910,50446
001911,16038
001912,16046
001913,44601
001914,80073
001915,16054
001916,29399
001917,55271
001918,29401
001919,27684
001920,40416
001921,46156
001922,21127
001923,58376
001925,10436
001926,16126
001927,48768
001929,16134
001930,16142
001932,59504
001933,16169
001935,47693
001936,63896
001937,16177
001939,16185
001940,16193
001941,16206
001942,16214
001943,65496
001945,83980
001949,56856
001950,68291
001951,16249
001952,16265
001953,64717
001954,52118
001955,61495
001956,85711
001957,23640
001958,16273
001960,16300
001962,16329
001964,44572
